Alternating,Fibered,Crossing Number,Unknotting Number,Genus-3D,Crosscap Number,Bridge Index,Braid Index,Braid Length,Signature,Nakanishi Index,Arc Index,Tunnel Number,Morse-Novikov Number,Genus-4D,Genus-4D (Top.),Concordance Genus,Determinant,Rasmussen s,Ozsvath-Szabo tau,Volume,Arf Invariant,Turaev Genus,Small or Large,Positive Braid,Positive,SQ-Positive,Q-Positive,Width,L-space,Epsilon,Quasialternating,Almost Alternating,Double Slice Genus
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,4.0,1.0,13.0,2.0,0.0,2.0,2.0,4.0,161.0,-4.0,-2.0,18.39428691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,4.0
1.0,1.0,11.0,2.0,4.0,4.0,2.0,4.0,11.0,4.0,1.0,13.0,1.0,0.0,2.0,2.0,4.0,105.0,-4.0,-2.0,13.5238474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.0,4.0
1.0,0.0,11.0,1.0,3.0,4.0,2.0,5.0,12.0,2.0,1.0,13.0,1.0,2.0,1.0,1.0,3.0,83.0,-2.0,-1.0,11.98377529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,3.0,4.0,3.0,2.0,4.0,11.0,-6.0,1.0,13.0,1.0,0.0,3.0,3.0,4.0,71.0,6.0,3.0,10.86554925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,0.0,11.0,2.0,3.0,4.0,2.0,5.0,12.0,-4.0,1.0,13.0,1.0,2.0,2.0,2.0,3.0,93.0,4.0,2.0,12.82067922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,4.0
1.0,0.0,11.0,2.0,3.0,3.0,2.0,5.0,12.0,-4.0,1.0,13.0,1.0,2.0,2.0,2.0,3.0,61.0,4.0,2.0,10.12933366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,4.0
1.0,0.0,11.0,1.0,2.0,4.0,2.0,6.0,13.0,-2.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,79.0,2.0,1.0,11.89407865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,-2.0,2.0,13.0,2.0,0.0,1.0,1.0,4.0,171.0,2.0,1.0,18.95783376,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,157.0,0.0,0.0,18.2725218,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,15.85824766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,11.0,1.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,18.68933009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,11.0,2.0,4.0,3.0,3.0,4.0,11.0,4.0,1.0,13.0,2.0,0.0,2.0,2.0,4.0,89.0,-4.0,-2.0,14.41868438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,4.0
1.0,0.0,11.0,2.0,2.0,3.0,2.0,6.0,13.0,0.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,65.0,0.0,0.0,10.27509928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0
1.0,0.0,11.0,4.0,4.0,3.0,2.0,3.0,12.0,-8.0,1.0,13.0,1.0,2.0,4.0,4.0,4.0,49.0,8.0,4.0,8.78087299,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,8.0
1.0,0.0,11.0,3.0,3.0,4.0,2.0,4.0,13.0,-6.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,75.0,6.0,3.0,11.73380311,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,0.0,11.0,3.0,3.0,3.0,2.0,4.0,13.0,-6.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,55.0,6.0,3.0,10.11714124,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,-4.0,1.0,13.0,2.0,0.0,2.0,2.0,4.0,145.0,4.0,2.0,17.56001205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,4.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,185.0,0.0,0.0,19.32426373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,1.0,11.0,1.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,165.0,0.0,0.0,18.52526402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,0.0,11.0,4.0,4.0,3.0,2.0,3.0,12.0,-8.0,1.0,13.0,1.0,2.0,4.0,4.0,4.0,45.0,8.0,4.0,8.423244315,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,8.0
1.0,0.0,11.0,3.0,3.0,2.0,2.0,4.0,13.0,-6.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,31.0,6.0,3.0,6.102803165,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,0.0,11.0,4.0,4.0,2.0,2.0,3.0,12.0,-8.0,1.0,13.0,1.0,2.0,4.0,4.0,4.0,25.0,8.0,4.0,5.140206563,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,8.0
1.0,0.0,11.0,4.0,3.0,3.0,2.0,4.0,13.0,-6.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,51.0,6.0,3.0,9.83267992,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,1.0,11.0,5.0,5.0,1.0,2.0,2.0,11.0,-10.0,1.0,13.0,1.0,0.0,5.0,5.0,5.0,11.0,10.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,10.0
0.0,1.0,11.0,2.0,4.0,3.0,3.0,4.0,11.0,-4.0,1.0,10.0,2.0,0.0,2.0,2.0,4.0,21.0,4.0,2.0,9.27292053,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,4.0
